06000.jpg,13686,{},1,0,"{""name"":""polygon"",""all_points_x"":[157,166,165,160],""all_points_y"":[85,85,71,71]}",{}
06001.jpg,13669,{},1,0,"{""name"":""polygon"",""all_points_x"":[158,167,164,161],""all_points_y"":[85,85,71,71]}",{}
06002.jpg,13597,{},1,0,"{""name"":""polygon"",""all_points_x"":[157,168,164,161],""all_points_y"":[85,85,71,71]}",{}
06003.jpg,13594,{},1,0,"{""name"":""polygon"",""all_points_x"":[158,167,165,161],""all_points_y"":[85,85,71,71]}",{}
06004.jpg,13578,{},1,0,"{""name"":""polygon"",""all_points_x"":[157,167,165,161],""all_points_y"":[85,85,72,72]}",{}
06005.jpg,13570,{},1,0,"{""name"":""polygon"",""all_points_x"":[157,166,165,162],""all_points_y"":[84,84,71,71]}",{}
06006.jpg,13537,{},1,0,"{""name"":""polygon"",""all_points_x"":[158,167,164,161],""all_points_y"":[85,85,72,72]}",{}
06007.jpg,13538,{},1,0,"{""name"":""polygon"",""all_points_x"":[157,166,165,161],""all_points_y"":[85,85,71,71]}",{}
06008.jpg,13555,{},1,0,"{""name"":""polygon"",""all_points_x"":[157,166,165,161],""all_points_y"":[85,85,71,71]}",{}
06009.jpg,13516,{},1,0,"{""name"":""polygon"",""all_points_x"":[157,167,165,160],""all_points_y"":[85,86,71,71]}",{}
06010.jpg,13561,{},1,0,"{""name"":""polygon"",""all_points_x"":[158,167,165,162],""all_points_y"":[85,85,71,71]}",{}
06011.jpg,13530,{},1,0,"{""name"":""polygon"",""all_points_x"":[158,166,164,160],""all_points_y"":[84,84,71,71]}",{}
06012.jpg,13494,{},1,0,"{""name"":""polygon"",""all_points_x"":[157,166,165,160],""all_points_y"":[85,85,71,71]}",{}
06013.jpg,13520,{},1,0,"{""name"":""polygon"",""all_points_x"":[157,166,165,161],""all_points_y"":[85,85,72,72]}",{}
06014.jpg,13496,{},1,0,"{""name"":""polygon"",""all_points_x"":[157,167,165,160],""all_points_y"":[85,85,70,70]}",{}
06015.jpg,13489,{},1,0,"{""name"":""polygon"",""all_points_x"":[157,166,165,161],""all_points_y"":[85,85,71,71]}",{}
06016.jpg,13438,{},1,0,"{""name"":""polygon"",""all_points_x"":[157,167,165,161],""all_points_y"":[85,85,71,71]}",{}
06017.jpg,13428,{},1,0,"{""name"":""polygon"",""all_points_x"":[156,166,165,160],""all_points_y"":[85,85,70,70]}",{}
06018.jpg,13503,{},1,0,"{""name"":""polygon"",""all_points_x"":[156,166,165,160],""all_points_y"":[85,85,70,70]}",{}
06019.jpg,13422,{},1,0,"{""name"":""polygon"",""all_points_x"":[156,167,164,161],""all_points_y"":[85,85,71,71]}",{}
06020.jpg,13428,{},1,0,"{""name"":""polygon"",""all_points_x"":[156,166,164,160],""all_points_y"":[85,85,70,70]}",{}
06021.jpg,13434,{},1,0,"{""name"":""polygon"",""all_points_x"":[157,167,164,159],""all_points_y"":[84,84,71,71]}",{}
06022.jpg,13468,{},1,0,"{""name"":""polygon"",""all_points_x"":[156,167,165,160],""all_points_y"":[85,85,71,71]}",{}
